method,parameters,n_components,clustering,average_score
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.06760485693771012
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 8}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,kmeans,0.08443916851866431
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,spectral,0.09059490948132173
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.06760485693771012
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 2, 'n_init': 10}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,kmeans,0.07388417068279218
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,spectral,0.08724603470177053
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.08531308381049688
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.15012953512741614
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 4}",3,gmm,0.086795839133058
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,kmeans,0.08764318782191416
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,spectral,0.07272522274377057
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.09553794113131023
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.14761911092295446
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 8}",3,gmm,0.09818252405757544
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,kmeans,0.08764318782191416
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,spectral,0.07272522274377057
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.09553794113131023
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.14761911092295446
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 3, 'n_init': 10}",3,gmm,0.09818252405757544
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,spectral,0.08796105929298773
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.1501516590448126
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 4}",4,gmm,0.08942734735752658
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,spectral,0.08796105929298773
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.1501516590448126
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 8}",4,gmm,0.08942734735752658
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,kmeans,0.09898581985042709
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,spectral,0.09609731891114734
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.07315980282604936
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 4, 'n_init': 10}",4,gmm,0.08786196731041884
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,kmeans,0.08545312994178439
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,spectral,0.09040525804853665
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.08110592618010254
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 4}",5,gmm,0.07769246961807987
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,kmeans,0.0770499664811839
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,spectral,0.07544241271847378
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.09682349410214541
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 8}",5,gmm,0.07266308012452447
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,kmeans,0.0895115368780551
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,spectral,0.08517523737334443
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.09099159461996029
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 300, 'metric': False, 'n_components': 5, 'n_init': 10}",5,gmm,0.08406763706344117
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 4}",2,gmm,0.235329597000544
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 8}",2,gmm,0.235329597000544
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 2, 'n_init': 10}",2,gmm,0.235329597000544
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,kmeans,0.2782584579344724
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,spectral,0.46389352608897266
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.3966557282760578
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.3412405216750623
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 4}",3,gmm,0.2518525741291373
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,kmeans,0.24202843252615264
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,spectral,0.28862163231829696
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.24158629993214717
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.3425372369069516
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 8}",3,gmm,0.2248156494623033
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,kmeans,0.24202843252615264
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,spectral,0.28862163231829696
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.24158629993214717
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.3425372369069516
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 3, 'n_init': 10}",3,gmm,0.2248156494623033
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,kmeans,0.3838025567057304
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,spectral,0.1822847672937841
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.3199818625561546
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.3197741046390817
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 4}",4,gmm,0.3301596342648737
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,kmeans,0.31666237148100723
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,spectral,0.3685288002847081
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.21277552390920457
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.31735598992140435
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 8}",4,gmm,0.31669131009497614
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,kmeans,0.27147802328641035
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,spectral,0.3363676687216041
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.23171864449616947
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.31988198703596465
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 4, 'n_init': 10}",4,gmm,0.325628069179476
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,kmeans,0.2737496496805624
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,spectral,0.2989263431260602
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.2656084401162213
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.3244600352250201
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 4}",5,gmm,0.24766999352091065
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,kmeans,0.35131269276275323
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,spectral,0.2842160058527035
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.24451526795301534
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.33009197166005655
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 8}",5,gmm,0.3030727494552433
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,kmeans,0.35131269276275323
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,spectral,0.2842160058527035
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.24451526795301534
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.33009197166005655
MDS,"{'max_iter': 500, 'metric': True, 'n_components': 5, 'n_init': 10}",5,gmm,0.3030727494552433
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,kmeans,0.08722343881783227
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,spectral,0.0944630501960895
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.10937876784102138
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.08036396000385018
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 4}",2,gmm,0.09283321514803185
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,kmeans,0.08443916851866431
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,spectral,0.09059490948132173
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.06760485693771012
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 8}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,kmeans,0.08443916851866431
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,spectral,0.09059490948132173
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.09849686597201308
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.06760485693771012
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 2, 'n_init': 10}",2,gmm,0.08312448178634585
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,kmeans,0.07388417068279218
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,spectral,0.08724603470177053
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.08531308381049688
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.15012953512741614
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 4}",3,gmm,0.086795839133058
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,kmeans,0.08764318782191416
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,spectral,0.07272522274377057
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.09553794113131023
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.14761911092295446
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 8}",3,gmm,0.09818252405757544
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,kmeans,0.08764318782191416
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,spectral,0.07272522274377057
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,agglomerative,0.09553794113131023
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,hdbscan,0.14761911092295446
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 3, 'n_init': 10}",3,gmm,0.09818252405757544
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,spectral,0.08796105929298773
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,hdbscan,0.1501516590448126
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 4}",4,gmm,0.08942734735752658
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,kmeans,0.08626049100285194
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,spectral,0.08796105929298773
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,agglomerative,0.09276404645498089
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,hdbscan,0.1501516590448126
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 8}",4,gmm,0.08942734735752658
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,kmeans,0.09898581985042709
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,spectral,0.09609731891114734
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,agglomerative,0.07315980282604936
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 4, 'n_init': 10}",4,gmm,0.08786196731041884
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,kmeans,0.08545312994178439
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,spectral,0.09040525804853665
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,agglomerative,0.08110592618010254
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 4}",5,gmm,0.07769246961807987
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,kmeans,0.0770499664811839
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,spectral,0.07544241271847378
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,agglomerative,0.09682349410214541
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 8}",5,gmm,0.07266308012452447
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,kmeans,0.0895115368780551
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,spectral,0.08517523737334443
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,agglomerative,0.09099159461996029
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,hdbscan,0.16325869709844448
MDS,"{'max_iter': 500, 'metric': False, 'n_components': 5, 'n_init': 10}",5,gmm,0.08406763706344117
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 4}",2,gmm,0.235329597000544
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 8}",2,gmm,0.235329597000544
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,kmeans,0.22664539458580488
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,spectral,0.23728492283782487
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,agglomerative,0.20653461604770146
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,hdbscan,0.35399279867077554
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 2, 'n_init': 10}",2,gmm,0.235329597000544
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,kmeans,0.2782584579344724
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,spectral,0.46389352608897266
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,agglomerative,0.3966557282760578
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,hdbscan,0.3412405216750623
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 4}",3,gmm,0.2518525741291373
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,kmeans,0.24202843252615264
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,spectral,0.28862163231829696
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,agglomerative,0.24158629993214717
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,hdbscan,0.3425372369069516
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 8}",3,gmm,0.2248156494623033
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 10}",3,kmeans,0.24202843252615264
MDS,"{'max_iter': 1000, 'metric': True, 'n_components': 3, 'n_init': 10}",3,spectral,0.28862163231829696
